2025-05-28 13:01:40 | INFO     | __main__:analyze_correlation:878 - 开始列名映射...
2025-05-28 13:01:40 | INFO     | __main__:get_column_mapping:190 - 尝试第 1 次列名映射...
2025-05-28 13:01:46 | INFO     | __main__:get_column_mapping:200 - 列名映射成功: {'臭氧浓度': 'O3', '风向方位': None, '站点': '站点', '季节': None, '风速': '风速(m/s)'}
2025-05-28 13:01:46 | INFO     | __main__:get_column_mapping:190 - 尝试第 1 次列名映射...
2025-05-28 13:01:50 | INFO     | __main__:get_column_mapping:200 - 列名映射成功: {'风向方位': '风向方位', '季节': '季节'}
2025-05-28 13:01:50 | INFO     | __main__:analyze_correlation:881 - 开始生成派生字段...
2025-05-28 13:01:50 | INFO     | __main__:generate_required_fields:283 - 成功生成派生字段: 季节
2025-05-28 13:01:50 | INFO     | __main__:_resolve_dependencies:303 - 字段 风向 不存在，尝试自动匹配...
2025-05-28 13:01:50 | INFO     | __main__:get_column_mapping:190 - 尝试第 1 次列名映射...
2025-05-28 13:01:55 | INFO     | __main__:get_column_mapping:200 - 列名映射成功: {'风向': '风向(°)'}
2025-05-28 13:01:55 | INFO     | __main__:generate_required_fields:283 - 成功生成派生字段: 风向方位
2025-05-28 13:01:55 | INFO     | __main__:analyze_correlation:886 - 应用过滤条件...
2025-05-28 13:01:55 | INFO     | __main__:analyze_correlation:893 - 开始计算两变量相关性...
2025-05-28 13:01:55 | ERROR    | __main__:_calculate_grouped_correlation:587 - 分组相关性计算失败: '季节'
2025-05-28 13:01:55 | ERROR    | __main__:analyze_correlation:916 - 相关性分析失败: '季节'
2025-05-28 13:01:55 | ERROR    | __main__:correlation_analysis:1050 - 相关性分析失败: '季节'
2025-05-28 13:09:09 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [corr] - 日志目录: logs
2025-05-28 13:09:09 | INFO     | __main__:analyze_correlation:872 - 开始加载数据...
2025-05-28 13:09:22 | INFO     | __main__:_load_from_pandas:109 - 成功加载数据: 83983行 x 23列
2025-05-28 13:09:22 | INFO     | __main__:analyze_correlation:878 - 开始列名映射...
2025-05-28 13:09:22 | INFO     | __main__:get_column_mapping:190 - 尝试第 1 次列名映射...
2025-05-28 13:09:32 | INFO     | __main__:get_column_mapping:200 - 列名映射成功: {'臭氧浓度': 'O3', '风向方位': None, '季节': None, '风速': '风速(m/s)'}
2025-05-28 13:09:32 | INFO     | __main__:get_column_mapping:190 - 尝试第 1 次列名映射...
2025-05-28 13:09:34 | INFO     | __main__:get_column_mapping:200 - 列名映射成功: {'风向方位': '风向方位', '季节': '季节'}
2025-05-28 13:09:34 | INFO     | __main__:analyze_correlation:881 - 开始生成派生字段...
2025-05-28 13:09:34 | INFO     | __main__:generate_required_fields:283 - 成功生成派生字段: 季节
2025-05-28 13:09:34 | INFO     | __main__:_resolve_dependencies:303 - 字段 风向 不存在，尝试自动匹配...
2025-05-28 13:09:34 | INFO     | __main__:get_column_mapping:190 - 尝试第 1 次列名映射...
2025-05-28 13:09:36 | INFO     | __main__:get_column_mapping:200 - 列名映射成功: {'风向': '风向(°)'}
2025-05-28 13:09:37 | INFO     | __main__:generate_required_fields:283 - 成功生成派生字段: 风向方位
2025-05-28 13:09:37 | INFO     | __main__:analyze_correlation:886 - 应用过滤条件...
2025-05-28 13:09:37 | INFO     | __main__:analyze_correlation:893 - 开始计算两变量相关性...
2025-05-28 13:09:37 | ERROR    | __main__:_calculate_grouped_correlation:587 - 分组相关性计算失败: '风向方位'
2025-05-28 13:09:37 | ERROR    | __main__:analyze_correlation:916 - 相关性分析失败: '风向方位'
2025-05-28 13:09:37 | ERROR    | __main__:correlation_analysis:1050 - 相关性分析失败: '风向方位'
2025-05-28 13:10:51 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [corr] - 日志目录: logs
2025-05-28 13:10:51 | INFO     | __main__:analyze_correlation:872 - 开始加载数据...
2025-05-28 13:11:03 | INFO     | __main__:_load_from_pandas:109 - 成功加载数据: 83983行 x 23列
2025-05-28 13:11:03 | INFO     | __main__:analyze_correlation:878 - 开始列名映射...
2025-05-28 13:11:03 | INFO     | __main__:get_column_mapping:190 - 尝试第 1 次列名映射...
2025-05-28 13:11:11 | INFO     | __main__:get_column_mapping:200 - 列名映射成功: {'臭氧浓度': 'O3', '风向方位': None, '站点': '站点', '季节': None, '风速': '风速(m/s)'}
2025-05-28 13:11:11 | INFO     | __main__:get_column_mapping:190 - 尝试第 1 次列名映射...
2025-05-28 13:11:14 | INFO     | __main__:get_column_mapping:200 - 列名映射成功: {'风向方位': '风向方位', '季节': '季节'}
